No.,Hotel Name,Ratings,Reviews,Reviews Split
28,Grand Copthorne Waterfront Singapore,5,Thank you for the hospitality My family and I stayed for a few nights during the September school holidays and had a brief but lovely respite from work We ll like to credit the people who made that possible   Foremost we want to thank Kenneth for his exceptional service He arranged meticulously for detailed room tours before the stay the most hasslefree checkin and out room upgrade as well as dining reservations I have to say he met our needs and wants very well a testament to his keen observation of our preferences There s more to thank him for but I think it suffices to say we are impressed by his understated excellence and with him we always feel that we re in good hands   The service and offerings at the Club Lounge was the highlight of the stay Not only was the view most inviting but   ,"['thank', 'hospitality', 'family', 'stayed', 'nights', 'september', 'school', 'holidays', 'brief', 'lovely', 'respite', 'work', 'like', 'credit', 'people', 'made', 'possible', 'foremost', 'want', 'thank', 'kenneth', 'exceptional', 'service', 'arranged', 'meticulously', 'detailed', 'room', 'tours', 'stay', 'hasslefree', 'checkin', 'room', 'upgrade', 'well', 'dining', 'reservations', 'say', 'met', 'needs', 'wants', 'well', 'testament', 'keen', 'observation', 'preferences', 'thank', 'think', 'suffices', 'say', 'impressed', 'understated', 'excellence', 'always', 'feel', 'good', 'hands', 'service', 'offerings', 'club', 'lounge', 'highlight', 'stay', 'view', 'inviting', '']"
29,Grand Copthorne Waterfront Singapore,5,Holiday by the river Great location lovely hotel with friendly staff Easy walk to riverside restaurants  Close to main attractions with a bus stop at the door  Beautiful city view from our th floor room We will stay here again ,"['holiday', 'river', 'great', 'location', 'lovely', 'hotel', 'friendly', 'staff', 'easy', 'walk', 'riverside', 'restaurants', 'close', 'main', 'attractions', 'bus', 'stop', 'door', 'beautiful', 'city', 'view', 'th', 'floor', 'room', 'stay', '']"
30,Grand Copthorne Waterfront Singapore,4,Nice hotel but nothing stood out I booked a  night stay at the Grand Copthorne Waterfront hotel and I had a pleasant stay The staff were friendly and helpful A few things that were minor inconveniences I had one outlet that I could plug my adapterdevices in luckily it had two USB plugs so I could charge  devices at once One of the four curtain handles were missing but I didnt care too much as it was much easier to open and close the curtain with my hand The shower door wouldnt close all the way properly so the door would be slightly ajar during a shower The closet door would not slide shut all the way and so I used a slippersock in between the cracks of the two doors to keep one of the doors shut The location is not the greatest but it does give you a nice view of the river which is also   ,"['nice', 'hotel', 'nothing', 'stood', 'booked', 'night', 'stay', 'grand', 'copthorne', 'waterfront', 'hotel', 'pleasant', 'stay', 'staff', 'friendly', 'helpful', 'things', 'minor', 'inconveniences', 'one', 'outlet', 'could', 'plug', 'adapterdevices', 'luckily', 'two', 'usb', 'plugs', 'could', 'charge', 'devices', 'one', 'four', 'curtain', 'handles', 'missing', 'didnt', 'care', 'much', 'much', 'easier', 'open', 'close', 'curtain', 'hand', 'shower', 'door', 'wouldnt', 'close', 'way', 'properly', 'door', 'would', 'slightly', 'ajar', 'shower', 'closet', 'door', 'would', 'slide', 'shut', 'way', 'used', 'slippersock', 'cracks', 'two', 'doors', 'keep', 'one', 'doors', 'shut', 'location', 'greatest', 'give', 'nice', 'view', 'river', 'also', '']"
31,Grand Copthorne Waterfront Singapore,5,Great service Me and my partner were greeted with smiles and great service at the executive lounge and overall we were pleased with everything that Grand Copthorne Waterfront had offered us even gave us a free upgrade to a suite Thank you for the memorable experience   ,"['great', 'service', 'partner', 'greeted', 'smiles', 'great', 'service', 'executive', 'lounge', 'overall', 'pleased', 'everything', 'grand', 'copthorne', 'waterfront', 'offered', 'us', 'even', 'gave', 'us', 'free', 'upgrade', 'suite', 'thank', 'memorable', 'experience', '']"
32,Grand Copthorne Waterfront Singapore,5,Still an excellent hotel I have stayed at the Grand Copthorne many time for business when I travel through Singapore The staff are very friendly and helpful and I have enjoyed upgrades to the clubs suites on several occasions  The club lounge is an ideal oasis for relaxing or getting some work done in a quiet and peaceful environment ,"['still', 'excellent', 'hotel', 'stayed', 'grand', 'copthorne', 'many', 'time', 'business', 'travel', 'singapore', 'staff', 'friendly', 'helpful', 'enjoyed', 'upgrades', 'clubs', 'suites', 'several', 'occasions', 'club', 'lounge', 'ideal', 'oasis', 'relaxing', 'getting', 'work', 'done', 'quiet', 'peaceful', 'environment', '']"
33,Grand Copthorne Waterfront Singapore,3,Average wouldn t call this a  star hotel We booked Grand Copthorne as part of our honeymoon stay in Singapore First of all I would just like to say by no means is this a  star I would rate it a  at best The bathroom was pretty dingy considering sinks were cracked in our room A very comfortable bed however Staff were relatively pleasant   however considering we had mentioned it was our honeymoon there were no  special treatment   services given not even a simple towel decoration This was the first stop of our multi destination and Copthorne were the only hotel who I would say didn t make us feel special or even congratulate us on our newlywed status Not a huge deal but would ve started our  honeymoon off in a nice way Location is very strange no close amenities there is a mall that s  min walk away   ,"['average', 'call', 'star', 'hotel', 'booked', 'grand', 'copthorne', 'part', 'honeymoon', 'stay', 'singapore', 'first', 'would', 'like', 'say', 'means', 'star', 'would', 'rate', 'best', 'bathroom', 'pretty', 'dingy', 'considering', 'sinks', 'cracked', 'room', 'comfortable', 'bed', 'however', 'staff', 'relatively', 'pleasant', 'however', 'considering', 'mentioned', 'honeymoon', 'special', 'treatment', 'services', 'given', 'even', 'simple', 'towel', 'decoration', 'first', 'stop', 'multi', 'destination', 'copthorne', 'hotel', 'would', 'say', 'make', 'us', 'feel', 'special', 'even', 'congratulate', 'us', 'newlywed', 'status', 'huge', 'deal', 'would', 'started', 'honeymoon', 'nice', 'way', 'location', 'strange', 'close', 'amenities', 'mall', 'min', 'walk', 'away', '']"
34,Grand Copthorne Waterfront Singapore,5,Great Stay in the heart of city Excellent location and a great clean friendly hotel Grand Copthorne waterfront is ideally located in a classic part of Singapore on the riverfront and very near to business district as well as tourist hotspots There is a shopping mall Great World City right next to it ,"['great', 'stay', 'heart', 'city', 'excellent', 'location', 'great', 'clean', 'friendly', 'hotel', 'grand', 'copthorne', 'waterfront', 'ideally', 'located', 'classic', 'part', 'singapore', 'riverfront', 'near', 'business', 'district', 'well', 'tourist', 'hotspots', 'shopping', 'mall', 'great', 'world', 'city', 'right', 'next', '']"
35,Grand Copthorne Waterfront Singapore,5,good The next will stay in creature comforts when Singapore trip Especially my room she was using is really good Room  In addition her daughters more convenient to do the event at hotels such as the graduation ceremony can use the good You will have a better image of the hotel if you get the statement and deposit back ,"['good', 'next', 'stay', 'creature', 'comforts', 'singapore', 'trip', 'especially', 'room', 'using', 'really', 'good', 'room', 'addition', 'daughters', 'convenient', 'event', 'hotels', 'graduation', 'ceremony', 'use', 'good', 'better', 'image', 'hotel', 'get', 'statement', 'deposit', 'back', '']"
36,Grand Copthorne Waterfront Singapore,5,Excellent place to stay soon near mrt Excellent experience with wonderful staff They were very courteous There is however a small hiccup with the lack of bedside plugs Nevertheless  star experience and great value for money Will definitely come back ,"['excellent', 'place', 'stay', 'soon', 'near', 'mrt', 'excellent', 'experience', 'wonderful', 'staff', 'courteous', 'however', 'small', 'hiccup', 'lack', 'bedside', 'plugs', 'nevertheless', 'star', 'experience', 'great', 'value', 'money', 'definitely', 'come', 'back', '']"
37,Grand Copthorne Waterfront Singapore,1,Terrible experience Date  Sept  Room  suite Terrible service and horrible experience I left feedback upon early checkout staff and manager never followed up If I was given a free stay I would not even return to this hotel due to the bad experience ,"['terrible', 'experience', 'date', 'sept', 'room', 'suite', 'terrible', 'service', 'horrible', 'experience', 'left', 'feedback', 'upon', 'early', 'checkout', 'staff', 'manager', 'never', 'followed', 'given', 'free', 'stay', 'would', 'even', 'return', 'hotel', 'due', 'bad', 'experience', '']"
38,Grand Copthorne Waterfront Singapore,1, star but Needs to try harder Good location but hotel service  needs to try harder Service is always lacking   Hotel breakfast needs work    Check in and check out needs work as line is always long The frequent stay program is a joke ,"['', 'star', 'needs', 'try', 'harder', 'good', 'location', 'hotel', 'service', 'needs', 'try', 'harder', 'service', 'always', 'lacking', 'hotel', 'breakfast', 'needs', 'work', 'check', 'check', 'needs', 'work', 'line', 'always', 'long', 'frequent', 'stay', 'program', 'joke', '']"
39,Grand Copthorne Waterfront Singapore,1,Disappointment We always loved staying at the hotel as we were always welcome by the staff  concierge team to club lounge team However during our recent short stay earlier this month it has left us a sour feeling We are prestige member of my millennium and we were being upgraded to club deluxe room courtesy of club manager Ms S Things took a downward spiral fast shortly after checking in We went to the club lounge for some light refreshment drinks and upon stepping out from the lift Ms J asked how can I help you Whereas Ms S welcome in  different treatments we let it slide as it wasnt a big deal  Now on checking out this is where it all begin Ms J kept on harping we havent paid for the room when it was all being paid when we booked the hotel Then mentioned we   ,"['disappointment', 'always', 'loved', 'staying', 'hotel', 'always', 'welcome', 'staff', 'concierge', 'team', 'club', 'lounge', 'team', 'however', 'recent', 'short', 'stay', 'earlier', 'month', 'left', 'us', 'sour', 'feeling', 'prestige', 'member', 'millennium', 'upgraded', 'club', 'deluxe', 'room', 'courtesy', 'club', 'manager', 'ms', 'things', 'took', 'downward', 'spiral', 'fast', 'shortly', 'checking', 'went', 'club', 'lounge', 'light', 'refreshment', 'drinks', 'upon', 'stepping', 'lift', 'ms', 'j', 'asked', 'help', 'whereas', 'ms', 'welcome', 'different', 'treatments', 'let', 'slide', 'wasnt', 'big', 'deal', 'checking', 'begin', 'ms', 'j', 'kept', 'harping', 'havent', 'paid', 'room', 'paid', 'booked', 'hotel', 'mentioned', '']"
40,Grand Copthorne Waterfront Singapore,5,Service very very excellent service they were really friendly and so so helpful I love the recommendations AND THEY ARE SO GORGEOUS    especially shirley the club manager I really appreciate her kindness ,"['service', 'excellent', 'service', 'really', 'friendly', 'helpful', 'love', 'recommendations', 'gorgeous', 'especially', 'shirley', 'club', 'manager', 'really', 'appreciate', 'kindness', '']"
41,Grand Copthorne Waterfront Singapore,5,Service Outstanding service Shirley The Club Manager was really friendly to us and even offered drinks for us to try I felt really comfortable dining in here Definitely a thumbs up Will recommend this ,"['service', 'outstanding', 'service', 'shirley', 'club', 'manager', 'really', 'friendly', 'us', 'even', 'offered', 'drinks', 'us', 'try', 'felt', 'really', 'comfortable', 'dining', 'definitely', 'thumbs', 'recommend', '']"
42,Grand Copthorne Waterfront Singapore,3,Grand Copthorne Waterfront Stay Hotel is catering mostly to group tours Its really not geared to the independent traveler The location is good but food and beverage facilities are limited The lobby feels like a railway station with lots of group tour guests running around and there is no feeling of being in a pleasant and classy hotel lobby ,"['grand', 'copthorne', 'waterfront', 'stay', 'hotel', 'catering', 'mostly', 'group', 'tours', 'really', 'geared', 'independent', 'traveler', 'location', 'good', 'food', 'beverage', 'facilities', 'limited', 'lobby', 'feels', 'like', 'railway', 'station', 'lots', 'group', 'tour', 'guests', 'running', 'around', 'feeling', 'pleasant', 'classy', 'hotel', 'lobby', '']"
